date,data_source,cpi,Alimentos y Bebidas No Alcohólicas,Bebidas Alcohólicas y Tabaco,Prendas de Vestir y Calzado,"Muebles, Bienes y Servicios Domésticos",Bienes y Servicios Diversos
2024-09-09,2024_09.csv,106.44839513150035,105.3078225571673,104.05866558889555,110.9558858737461,105.23432405939525,109.38650975109131
2024-09-10,2024_09.csv,106.44618902184524,105.30442920439862,104.05866558889555,110.9558858737461,105.23432405939525,109.38650975109131
2024-09-11,2024_09.csv,106.4662537781566,105.33754484307622,104.05866558889555,110.9558858737461,105.21912874458472,109.38650975109131
2024-09-12,2024_09.csv,106.43050927806262,105.3439901521746,104.05866558889555,110.9558858737461,104.79149140917215,109.39723157986684
2024-09-13,2024_09.csv,106.45286935373723,105.34620063815183,104.05866558889555,110.9558858737461,104.95076454642832,109.4437800393517
2024-09-14,2024_09.csv,106.3022785792973,105.24364360923389,103.53379409497761,110.9558858737461,104.67565123794859,109.02539242802179
2024-09-15,2024_09.csv,106.41143232335578,105.3711084497982,103.4969808400004,110.9558858737461,104.93671601495161,109.03906221396448
2024-09-16,2024_09.csv,106.40481116867399,105.36092404508405,103.4969808400004,110.9558858737461,104.93671601495161,109.03906221396448
2024-09-17,2024_09.csv,106.40481116867399,105.36092404508405,103.4969808400004,110.9558858737461,104.93671601495161,109.03906221396448
2024-09-18,2024_09.csv,106.47041496365958,105.45906896758373,103.4969808400004,110.9558858737461,104.9543635840238,109.03986577635136
2024-09-19,2024_09.csv,106.4921926486513,105.47234007773467,103.4969808400004,110.9558858737461,105.09079255474526,109.03986577635136
2024-09-20,2024_09.csv,106.50551445271236,105.49160594325829,103.55407885710184,110.9558858737461,105.09079255474526,109.03986577635136
2024-09-21,2024_09.csv,106.49981483061889,105.48049598158937,103.55407885710184,110.9558858737461,105.09348856498059,109.05042148816011
2024-09-22,2024_09.csv,106.48634797913529,105.45804454326418,103.58304739771123,110.9558858737461,105.10101359432163,109.05042148816011
2024-09-23,2024_09.csv,106.50189569494906,105.48130587617074,103.58304739771123,110.9558858737461,105.10101359432163,109.05397150816471
2024-09-24,2024_09.csv,106.50189569494906,105.48130587617074,103.58304739771123,110.9558858737461,105.10101359432163,109.05397150816471
2024-09-25,2024_09.csv,106.50044699215972,105.49532940323573,103.59147787530966,110.9558858737461,105.10101359432163,108.96471219198277
2024-09-26,2024_09.csv,106.50057494093578,105.49578254610351,103.57953198870257,110.9558858737461,105.10101359432163,108.96471219198277
2024-09-27,2024_09.csv,106.49657972218169,105.48963725473537,103.57953198870257,110.9558858737461,105.10101359432163,108.96471219198277
2024-09-28,2024_09.csv,106.51388594055427,105.50812972503417,103.57953198870257,110.9558858737461,105.15335630056575,108.96670641635698
2024-09-29,2024_09.csv,106.53060153447515,105.5391564663676,103.57953198870257,110.9558858737461,105.11750317596791,108.96670641635698
2024-09-30,2024_09.csv,106.77572744317254,105.90747507957484,103.62447857063833,110.9558858737461,105.11750317596791,109.00885780720436
2024-10-01,2024_10.csv,106.77426884071994,105.90523151354923,103.62447857063833,110.9558858737461,105.11750317596791,109.00885780720436
2024-10-02,2024_10.csv,107.43379778525525,106.68938628159965,104.27899138163765,110.9558858737461,105.43971482103846,109.92407379499664
2024-10-03,2024_10.csv,107.5313078616984,106.67027255215073,104.48553409932465,110.9558858737461,105.71479145470404,110.59699646287514
2024-10-04,2024_10.csv,107.63374495593554,106.74315556879772,104.63094227444603,110.9558858737461,106.06774820409011,110.75578628557858
2024-10-05,2024_10.csv,107.65573745408186,106.77748722465914,104.63094227444603,110.9558858737461,106.04502835423993,110.77134685025183
2024-10-06,2024_10.csv,107.65001475171012,106.76758494575147,104.63094227444603,110.9558858737461,106.04502835423993,110.77732094195967
2024-10-07,2024_10.csv,107.73633074532054,106.77638796156465,104.63094227444603,110.9558858737461,106.04502835423993,111.45067209407182
2024-10-08,2024_10.csv,107.73207351143446,106.77638796156465,104.63094227444603,110.9558858737461,106.0008595526717,111.45067209407182
2024-10-09,2024_10.csv,107.86100741785624,106.97304153788637,104.69524811688584,110.9558858737461,106.0008595526717,111.45223481073221
2024-10-10,2024_10.csv,107.87390245521054,106.99287618690634,104.69524811688584,110.9558858737461,106.0008595526717,111.45223481073221
2024-10-11,2024_10.csv,107.87390245521054,106.99287618690634,104.69524811688584,110.9558858737461,106.0008595526717,111.45223481073221
2024-10-12,2024_10.csv,107.6714891933412,106.70064394403748,104.54659509835473,110.9558858737461,106.35951328823057,111.07692562734728
2024-10-13,2024_10.csv,107.72487709161634,106.72335647319262,104.54659509835473,110.9558858737461,106.74670354716007,111.08780655824151
2024-10-14,2024_10.csv,107.70831499657592,106.73484649819156,104.54659509835473,110.9558858737461,106.74670354716007,110.88701942177062
2024-10-15,2024_10.csv,107.87459027941243,106.98401741888901,104.54659509835473,110.9558858737461,106.82027346767234,110.86355455644744
2024-10-16,2024_10.csv,107.87459027941243,106.98401741888901,104.54659509835473,110.9558858737461,106.82027346767234,110.86355455644744
2024-10-17,2024_10.csv,107.93361393144933,107.04495194510746,104.54659509835473,110.9558858737461,106.88948880081341,110.96997281138408
2024-10-18,2024_10.csv,107.93986798451243,107.06388430831342,104.58645017698733,110.9558858737461,106.86322422264232,110.93589408532142
2024-10-19,2024_10.csv,107.94108213396056,107.06509456825052,104.5708582892182,110.9558858737461,106.86303359547512,110.94143523255072
2024-10-20,2024_10.csv,107.9264875605136,107.07963046576246,104.5708582892182,110.9558858737461,106.62539892527992,110.93190886762196
2024-10-21,2024_10.csv,107.89499210117614,107.08309486737065,104.5708582892182,110.9558858737461,106.62539892527992,110.64994745239557
2024-10-22,2024_10.csv,107.89499210117614,107.08309486737065,104.5708582892182,110.9558858737461,106.62539892527992,110.64994745239557
2024-10-23,2024_10.csv,107.89567445902225,107.09695895078131,104.5708582892182,110.9558858737461,106.62539892527992,110.58034176660244
2024-10-24,2024_10.csv,107.90900110054588,107.117457476685,104.5708582892182,110.9558858737461,106.62539892527992,110.58034176660244
2024-10-25,2024_10.csv,107.93835013923287,107.13022146043379,104.5708582892182,110.9558858737461,106.62539892527992,110.75622075823647
2024-10-26,2024_10.csv,107.95159831262862,107.15059928969016,104.5708582892182,110.9558858737461,106.62539892527992,110.75622075823647
2024-10-27,2024_10.csv,107.971063568941,107.19748970343046,104.60376553536658,110.9558858737461,106.50745462741693,110.75529830195734
2024-10-28,2024_10.csv,107.97462434533146,107.2029667523139,104.60376553536658,110.9558858737461,106.50745462741693,110.75529830195734
2024-10-29,2024_10.csv,107.97257039722386,107.2029667523139,104.60376553536658,110.9558858737461,106.50745462741693,110.73813763352983
2024-10-30,2024_10.csv,108.14140062986728,107.37706350476718,105.12435947879291,110.9558858737461,106.76141211510853,110.93786201255742
2024-10-31,2024_10.csv,108.14140062986728,107.37706350476718,105.12435947879291,110.9558858737461,106.76141211510853,110.93786201255742
2024-11-01,2024_11.csv,108.19007376613662,107.44930914243304,105.24960323485708,110.9558858737461,106.76096693909818,110.93786201255742
2024-11-02,2024_11.csv,108.50545627553187,107.83730465787878,105.4387700921526,110.9558858737461,107.13042777476383,111.14578835546543
2024-11-03,2024_11.csv,108.70873696975475,107.9394153407452,105.69167007931883,110.9558858737461,107.77007750936043,111.74496248952809
2024-11-04,2024_11.csv,108.73797934845308,107.9394153407452,105.69167007931883,110.9558858737461,108.05868266558004,111.75686843634591
2024-11-05,2024_11.csv,108.73797934845308,107.9394153407452,105.69167007931883,110.9558858737461,108.05868266558004,111.75686843634591
2024-11-06,2024_11.csv,108.75223680325752,107.94355830824013,105.69167007931883,110.9558858737461,108.16405212803782,111.7686314589096
2024-11-07,2024_11.csv,108.73253178507319,107.9687611422073,105.707901685088,110.9558858737461,108.13789890038449,111.48626947784898
2024-11-08,2024_11.csv,108.74705017889316,107.99723824267511,105.8672914936479,110.9558858737461,108.07337774256334,111.48626947784898
2024-11-09,2024_11.csv,108.41867178443485,107.61310099533887,105.30361573657686,110.9558858737461,107.74202086173499,111.1617719801652
2024-11-10,2024_11.csv,108.42789019905503,107.63818404424647,105.30361573657686,110.9558858737461,107.75650457612059,111.09088201659897
2024-11-11,2024_11.csv,108.4300748173965,107.64154433990558,105.30361573657686,110.9558858737461,107.75650457612059,111.09088201659897
2024-11-12,2024_11.csv,108.42818270689322,107.64154433990558,105.30361573657686,110.9558858737461,107.73687392964918,111.09088201659897
2024-11-13,2024_11.csv,108.44984108168097,107.68114288048957,105.28706580977303,110.9558858737461,107.72080086988089,111.0716187412665
2024-11-14,2024_11.csv,108.4729307745501,107.71474978844128,105.28706580977303,110.9558858737461,107.71710539749922,111.08496271519569
2024-11-15,2024_11.csv,108.46168530226421,107.72206221813786,105.28706580977303,110.9558858737461,107.70635744239443,110.95994290504828
2024-11-16,2024_11.csv,108.47713542107675,107.74998677620309,105.28706580977303,110.9558858737461,107.70635744239443,110.9373478545106
2024-11-17,2024_11.csv,108.45261144014908,107.75598583762697,105.28706580977303,110.9558858737461,107.73379903872512,110.6777665125766
2024-11-18,2024_11.csv,108.4612690852157,107.76856175788195,105.28706580977303,110.9558858737461,107.73379903872512,110.6817911167018
2024-11-19,2024_11.csv,108.44632327553849,107.76856175788195,105.28706580977303,110.9558858737461,107.5787362633239,110.6817911167018
2024-11-20,2024_11.csv,108.4849800851617,107.8241600968126,105.30216709517049,110.9558858737461,107.60260049693176,110.6817911167018
2024-11-21,2024_11.csv,108.55785077401066,107.88220183109323,105.30216709517049,110.9558858737461,107.60260049693176,110.97535290872099
2024-11-22,2024_11.csv,108.57369552227789,107.89758000406674,105.32018779296705,110.9558858737461,107.67155033025827,110.9665786896968
2024-11-23,2024_11.csv,108.31554179173975,107.92538354566304,105.32018779296705,110.9558858737461,107.64659969720655,108.67878256860332
2024-11-24,2024_11.csv,108.36380232073313,107.99501888863817,105.32018779296705,110.9558858737461,107.66005826604726,108.6929151056816
2024-11-25,2024_11.csv,108.36702002577634,107.99781035424091,105.32018779296705,110.9558858737461,107.67378342307583,108.69358343349938
2024-11-26,2024_11.csv,108.37459943366716,107.99781035424091,105.32018779296705,110.9558858737461,107.75241977994298,108.69358343349938
2024-11-27,2024_11.csv,108.38796022894175,108.01723655889708,105.32453182003229,110.9558858737461,107.75937826171173,108.69358343349938
2024-11-28,2024_11.csv,108.45453568496319,108.10667193598552,105.32453182003229,110.9558858737461,107.7884809980418,108.74058877317471
2024-11-29,2024_11.csv,108.62196594230241,108.36163440881755,105.4444063906192,110.9558858737461,107.7884809980418,108.74058877317471
2024-11-30,2024_11.csv,108.67521002210893,108.48466829831636,105.55050156275755,110.9558858737461,107.49566076685205,108.74058877317471
2024-12-01,2024_12.csv,108.338890097099,107.98110627142076,104.49270098721304,110.9558858737461,107.5375118069687,108.75547990376191
2024-12-02,2024_12.csv,108.45616539022998,108.03246313863454,104.49270098721304,110.9558858737461,107.806015418873,109.24012605023704
2024-12-03,2024_12.csv,108.45781833253373,108.03246313863454,104.49270098721304,110.9558858737461,107.806015418873,109.25393632845167
2024-12-04,2024_12.csv,108.91883992237088,108.1876825025761,104.49270098721304,110.9558858737461,108.08172806206831,112.04060691137313
2024-12-05,2024_12.csv,108.94251372057157,108.21430751222724,104.53593382013804,110.9558858737461,108.07951008344088,112.09052637651031
2024-12-06,2024_12.csv,108.98834231860347,108.25372847087392,104.27670812825748,110.9558858737461,108.32504558345154,112.09178163724441
2024-12-07,2024_12.csv,108.74680968731076,108.23454256380187,104.27670812825748,110.9558858737461,105.99864617428564,112.05144310410675
2024-12-08,2024_12.csv,108.701541650555,108.21620807347355,104.27670812825748,110.9558858737461,105.69262553155991,112.01925703756133
2024-12-09,2024_12.csv,108.701541650555,108.21620807347355,104.27670812825748,110.9558858737461,105.69262553155991,112.01925703756133
2024-12-10,2024_12.csv,108.6989925839129,108.21451816821441,104.27670812825748,110.9558858737461,105.69262553155991,112.00713887741472
2024-12-11,2024_12.csv,108.71903525736279,108.22571953308922,104.26290672039099,110.9558858737461,105.82701189778143,112.00713887741472
2024-12-12,2024_12.csv,108.63125163104644,108.23039310506263,104.26290672039099,110.9558858737461,105.53818805297949,111.48091300214718
2024-12-13,2024_12.csv,108.61106672282338,108.22013866253134,104.26290672039099,110.9558858737461,105.39793651967328,111.48091300214718
2024-12-14,2024_12.csv,108.65832519468836,108.2148664233219,104.26290672039099,110.9558858737461,105.90545719768578,111.49568826213475
2024-12-15,2024_12.csv,108.77591406513177,108.43549717798562,104.26290672039099,110.9558858737461,105.81905954698452,111.34929573433001
2024-12-16,2024_12.csv,108.76683518035321,108.43669331035615,104.26290672039099,111.07046522974687,105.47021086201748,111.43314085126877
2024-12-17,2024_12.csv,108.76683518035321,108.43669331035615,104.26290672039099,111.07046522974687,105.47021086201748,111.43314085126877
2024-12-18,2024_12.csv,108.81055263775114,108.50321055175833,104.26290672039099,111.07046522974687,105.46995765363108,111.43729510951336
2024-12-19,2024_12.csv,108.81957935624658,108.5170951019337,104.26290672039099,111.07046522974687,105.46995765363108,111.43729510951336
2024-12-20,2024_12.csv,108.81957935624658,108.5170951019337,104.26290672039099,111.07046522974687,105.46995765363108,111.43729510951336
2024-12-21,2024_12.csv,108.81957935624658,108.5170951019337,104.26290672039099,111.07046522974687,105.46995765363108,111.43729510951336
2024-12-22,2024_12.csv,108.81957935624658,108.5170951019337,104.26290672039099,111.07046522974687,105.46995765363108,111.43729510951336
2024-12-23,2024_12.csv,108.8301506848094,108.53038042506522,104.26290672039099,111.07046522974687,105.4801432084436,111.44525274273968
2024-12-24,2024_12.csv,108.8301506848094,108.53038042506522,104.26290672039099,111.07046522974687,105.4801432084436,111.44525274273968
2024-12-25,2024_12.csv,108.87853499781127,108.5867864660384,104.31286746019437,111.07046522974687,105.440305375929,111.56937450360188
2024-12-26,2024_12.csv,108.87730911348382,108.5849008580556,104.31286746019437,111.07046522974687,105.440305375929,111.56937450360188
2024-12-27,2024_12.csv,108.87730911348382,108.5849008580556,104.31286746019437,111.07046522974687,105.440305375929,111.56937450360188
2024-12-28,2024_12.csv,108.87309574585076,108.5784200184971,104.31286746019437,111.07046522974687,105.440305375929,111.56937450360188
2024-12-29,2024_12.csv,108.89225541593294,108.60789068391492,104.31286746019437,111.07046522974687,105.440305375929,111.56937450360188
2024-12-30,2024_12.csv,108.88780550458594,108.60104600194053,104.31286746019437,111.07046522974687,105.440305375929,111.56937450360188
2024-12-31,2024_12.csv,108.88780550458594,108.60104600194053,104.31286746019437,111.07046522974687,105.440305375929,111.56937450360188
2025-01-01,2025_01.csv,108.88612000667402,108.59773207769761,104.31286746019437,111.07046522974687,105.44517097213262,111.56937450360188
2025-01-02,2025_01.csv,109.73549366355475,109.57373225139942,105.75484971072297,111.07046522974687,105.97094645617533,112.77295911672508
2025-01-03,2025_01.csv,109.73549366355475,109.57373225139942,105.75484971072297,111.07046522974687,105.97094645617533,112.77295911672508
2025-01-04,2025_01.csv,109.91681515407366,109.84209182787039,105.99276283960978,111.07046522974687,106.00586480971926,112.77437186479025
2025-01-05,2025_01.csv,110.13527363131622,109.94931503047702,106.13288705538749,111.07046522974687,106.70907662946104,113.43454405441265
2025-01-06,2025_01.csv,110.13527363131622,109.94931503047702,106.13288705538749,111.07046522974687,106.70907662946104,113.43454405441265
2025-01-07,2025_01.csv,110.4012870055303,110.05582465598386,106.14765554214284,111.07046522974687,107.02980869920997,114.81853301480598
2025-01-08,2025_01.csv,110.4012870055303,110.05582465598386,106.14765554214284,111.07046522974687,107.02980869920997,114.81853301480598
2025-01-09,2025_01.csv,110.44777381838378,110.10135459643874,106.13382332910156,111.07046522974687,107.0292225986669,114.96170402613326
2025-01-10,2025_01.csv,110.42218879689494,110.06200070335129,106.13382332910156,111.07046522974687,107.0292225986669,114.96170402613326
2025-01-11,2025_01.csv,110.42218879689494,110.06200070335129,106.13382332910156,111.07046522974687,107.0292225986669,114.96170402613326
2025-01-12,2025_01.csv,110.43347842502041,110.0804431123254,106.1208720154329,111.07046522974687,106.98412664619286,114.99367847609318
2025-01-13,2025_01.csv,110.34248583579672,109.94048182170775,106.1208720154329,111.07046522974687,106.98412664619286,114.99367847609318
2025-01-14,2025_01.csv,110.08521032020055,109.68644626910388,105.9702432863506,111.07046522974687,106.7314955832789,114.44501736782655
2025-01-15,2025_01.csv,110.11840732711322,109.73734702049151,105.97777440185551,111.07046522974687,106.7314955832789,114.44501736782655
2025-01-16,2025_01.csv,110.12250866460256,109.7503287004524,105.97777440185551,111.07046522974687,106.71576974027072,114.4214341624121
2025-01-17,2025_01.csv,110.13069995352404,109.76292822508465,105.97777440185551,111.07046522974687,106.71576974027072,114.4214341624121
2025-01-18,2025_01.csv,110.18381777957023,109.80140883988386,106.99773451002548,111.07046522974687,106.81418145025006,114.45807977330122
2025-01-19,2025_01.csv,110.18707008231449,109.8016709675903,106.99773451002548,111.07046522974687,106.84761136773278,114.4569077867545
2025-01-20,2025_01.csv,110.20413688515845,109.82792246535664,106.99773451002548,111.07046522974687,106.84761136773278,114.4569077867545
2025-01-21,2025_01.csv,110.20413688515845,109.82792246535664,106.99773451002548,111.07046522974687,106.84761136773278,114.4569077867545
2025-01-22,2025_01.csv,110.24535943594773,109.87165703427966,106.99773451002548,111.07046522974687,106.9529040308047,114.47897195109574
2025-01-23,2025_01.csv,110.24535943594773,109.87165703427966,106.99773451002548,111.07046522974687,106.9529040308047,114.47897195109574
2025-01-24,2025_01.csv,110.24535943594773,109.87165703427966,106.99773451002548,111.07046522974687,106.9529040308047,114.47897195109574
2025-01-25,2025_01.csv,110.25506135927553,109.8854849364448,106.99773451002548,111.07046522974687,106.96029137549641,114.47897195109574
2025-01-26,2025_01.csv,110.25763363038244,109.88944150463362,106.99773451002548,111.07046522974687,106.96029137549641,114.47897195109574
2025-01-27,2025_01.csv,110.26827760924044,109.90581366231133,106.99773451002548,111.07046522974687,106.96029137549641,114.47897195109574
2025-01-28,2025_01.csv,110.26630294238339,109.90581366231133,106.99773451002548,111.07046522974687,106.93980420685438,114.47897195109574
2025-01-29,2025_01.csv,110.44943262969954,110.18087106976462,107.16510525753648,111.07046522974687,106.96026969014957,114.47897195109574
2025-01-30,2025_01.csv,110.49586348521223,110.2481209328034,107.23402918399434,111.07046522974687,106.97138961203926,114.48462483879734
2025-01-31,2025_01.csv,110.56083699758982,110.34345633246934,107.30233985112079,111.07046522974687,107.07437091746802,114.41874201712834
2025-02-01,2025_02.csv,110.63383285078451,110.42075871078552,107.3034228218105,111.07046522974687,107.09465870342699,114.59226587566329
2025-02-02,2025_02.csv,111.06377702972922,110.9524611597772,107.5490871540428,111.07046522974687,107.3532677209804,115.05944917839093
2025-02-03,2025_02.csv,111.18556607780101,111.02354355950304,107.91397461676677,111.07046522974687,107.56404375412048,115.4786206606324
2025-02-04,2025_02.csv,111.18428141837916,111.02112906254432,107.91397461676677,111.07046522974687,107.56700135345386,115.4786206606324
2025-02-05,2025_02.csv,111.21170319839823,111.06330818674823,107.91397461676677,111.07046522974687,107.56700135345386,115.4786206606324
2025-02-06,2025_02.csv,111.21136723664725,111.06403002092935,107.91397461676677,111.07046522974687,107.56318356153005,115.47496732127843
2025-02-07,2025_02.csv,111.2306184586574,111.08607180713038,107.91397461676677,111.07046522974687,107.59908358256673,115.48717411656226
2025-02-08,2025_02.csv,111.07500500479185,110.85530300055251,107.51367017122064,111.07046522974687,107.59908358256673,115.48717411656226
2025-02-09,2025_02.csv,111.06356086571986,110.82390915656934,107.51367017122064,111.07046522974687,107.59621464027924,115.5643937746016
2025-02-10,2025_02.csv,110.99542827025968,110.71911022651258,107.51367017122064,111.07046522974687,107.59621464027924,115.5643937746016
2025-02-11,2025_02.csv,111.03726087932458,110.78292055082858,107.51367017122064,111.07046522974687,107.59817979542036,115.5657171436555
2025-02-12,2025_02.csv,111.03726087932458,110.78292055082858,107.51367017122064,111.07046522974687,107.59817979542036,115.5657171436555
2025-02-13,2025_02.csv,111.05323790287525,110.79227363600491,107.50044318011942,111.07046522974687,107.69617752427087,115.57102498249701
2025-02-14,2025_02.csv,110.98885249756061,110.69323848927857,107.50044318011942,111.07046522974687,107.69617752427087,115.57102498249701
2025-02-15,2025_02.csv,110.8093503103014,110.35056655386082,107.12633009073677,112.54351197557432,107.35321376821234,114.77740695020663
2025-02-16,2025_02.csv,110.81612619686216,110.36118865648987,107.12633009073677,112.54351197557432,107.3518668102246,114.77740695020663
2025-02-17,2025_02.csv,110.87968443364565,110.36443842160425,107.12633009073677,113.05148327719657,107.3518668102246,114.78213776725275
2025-02-18,2025_02.csv,110.87968443364565,110.36443842160425,107.12633009073677,113.05148327719657,107.3518668102246,114.78213776725275
2025-02-19,2025_02.csv,110.90425765230178,110.40223599860568,107.12633009073677,113.05148327719657,107.3518668102246,114.78213776725275
2025-02-20,2025_02.csv,110.8626524368239,110.40020616770921,107.12633009073677,113.05148327719657,107.34817773672528,114.44852398441768
2025-02-21,2025_02.csv,110.80562348115818,110.31248642805073,107.12633009073677,113.05148327719657,107.34817773672528,114.44852398441768
2025-02-22,2025_02.csv,110.79015779477605,110.28869770586142,107.12633009073677,113.05148327719657,107.34817773672528,114.44852398441768
2025-02-23,2025_02.csv,110.86809848161163,110.40747771783234,107.12633009073677,113.05148327719657,107.34817773672528,114.45452798900838
2025-02-24,2025_02.csv,110.84319807692508,110.40512330846309,107.12633009073677,113.05148327719657,107.10571668419342,114.45452798900838
2025-02-25,2025_02.csv,110.84055971814824,110.40106508676978,107.12633009073677,113.05148327719657,107.10571668419342,114.45452798900838
2025-02-26,2025_02.csv,110.90465714245123,110.48838933560116,107.11621184341772,113.05148327719657,107.10571668419342,114.5169123781603
2025-02-27,2025_02.csv,110.92991914263575,110.526521435118,107.11621184341772,113.05148327719657,107.09290401164034,114.5311680893628
2025-02-28,2025_02.csv,110.93256511904508,110.53077407929952,107.10769735934598,113.05148327719657,107.09290401164034,114.5311680893628
2025-03-01,2025_03.csv,110.92851516719672,110.52051995313559,107.14635942388145,113.05148327719657,107.09290401164034,114.54852280917673
2025-03-02,2025_03.csv,110.9820195051632,110.5981498737644,107.22448377088733,113.05148327719657,107.09290401164034,114.5647746195837
2025-03-03,2025_03.csv,110.98248480571172,110.5981498737644,107.22448377088733,113.05148327719657,107.09290401164034,114.5686621902594
2025-03-04,2025_03.csv,110.98248480571172,110.5981498737644,107.22448377088733,113.05148327719657,107.09290401164034,114.5686621902594
