date,data_source,cpi,Alimentos y Bebidas No Alcohólicas,Bebidas Alcohólicas y Tabaco,Prendas de Vestir y Calzado,Vivienda y Servicios Básicos,"Muebles, Bienes y Servicios Domésticos",Salud,Transporte,Comunicaciones,Recreación y Cultura,Educación,Bienes y Servicios Diversos
2022-11-16,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2022-11-17,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2022-11-18,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2022-11-19,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2022-11-20,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2022-11-21,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2022-11-22,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2022-11-23,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2022-11-24,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2022-11-25,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2022-11-26,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2022-11-27,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2022-11-28,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2022-11-29,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2022-11-30,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2022-12-01,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2022-12-02,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2022-12-03,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2022-12-04,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2022-12-05,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2022-12-06,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2022-12-07,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2022-12-08,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2022-12-09,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2022-12-10,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2022-12-11,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2022-12-12,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2022-12-13,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2022-12-14,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2022-12-15,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2022-12-16,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2022-12-17,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2022-12-18,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2022-12-19,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2022-12-20,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2022-12-21,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2022-12-22,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2022-12-23,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2022-12-24,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2022-12-25,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2022-12-26,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2022-12-27,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2022-12-28,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2022-12-29,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2022-12-30,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2022-12-31,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-01-01,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-01-02,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-01-03,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-01-04,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-01-05,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-01-06,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-01-07,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-01-08,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-01-09,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-01-10,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-01-11,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-01-12,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-01-13,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-01-14,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-01-15,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-01-16,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-01-17,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-01-18,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-01-19,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-01-20,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-01-21,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-01-22,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-01-23,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-01-24,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-01-25,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-01-26,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-01-27,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-01-28,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-01-29,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-01-30,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-01-31,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-02-01,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-02-02,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-02-03,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-02-04,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-02-05,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-02-06,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-02-07,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-02-08,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-02-09,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-02-10,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-02-11,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-02-12,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-02-13,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-02-14,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-02-15,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-02-16,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-02-17,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-02-18,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-02-19,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-02-20,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-02-21,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-02-22,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-02-23,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-02-24,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-02-25,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-02-26,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-02-27,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-02-28,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-03-01,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-03-02,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-03-03,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-03-04,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-03-05,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-03-06,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-03-07,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-03-08,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-03-09,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-03-10,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-03-11,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-03-12,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-03-13,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-03-14,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-03-15,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-03-16,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-03-17,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-03-18,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-03-19,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-03-20,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-03-21,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-03-22,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-03-23,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-03-24,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-03-25,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-03-26,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-03-27,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-03-28,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-03-29,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-03-30,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-03-31,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-04-01,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-04-02,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-04-03,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-04-04,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-04-05,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-04-06,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-04-07,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-04-08,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-04-09,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-04-10,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-04-11,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-04-12,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-04-13,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-04-14,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-04-15,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-04-16,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-04-17,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-04-18,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-04-19,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-04-20,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-04-21,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-04-22,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-04-23,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-04-24,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
2023-04-25,Forward Fill,102.84637433985762,105.23487195453372,105.1591766626557,100.0,100.0,101.93246800469409,100.0,100.0,100.0,105.50173360688294,100.0,102.5679660499404
