date,data_source,cpi,Alimentos y Bebidas No Alcohólicas,Bebidas Alcohólicas y Tabaco,Prendas de Vestir y Calzado,"Muebles, Bienes y Servicios Domésticos",Bienes y Servicios Diversos
2024-09-12,2024_09.csv,104.72930812591461,105.19124205092773,103.98285809574949,100.0,104.00782676847257,107.62376399967883
2024-09-13,2024_09.csv,104.7627838344781,105.24280252301023,103.97962256856827,100.0,104.00782676847257,107.62376399967883
2024-09-14,2024_09.csv,104.84475878954372,105.34953815007556,103.97962256856827,100.0,104.13837810064213,107.62376399967883
2024-09-15,2024_09.csv,104.91007010148749,105.42578206446193,103.97962256856827,100.0,104.21976822639299,107.68975375648184
2024-09-16,2024_09.csv,104.97721303980207,105.43258249808358,103.97962256856827,100.0,104.26399086288194,108.17817986723783
2024-09-17,2024_09.csv,104.97721303980207,105.43258249808358,103.97962256856827,100.0,104.26399086288194,108.17817986723783
2024-09-18,2024_09.csv,105.0493656565447,105.5398093087213,103.97895699939919,100.0,104.28764202857951,108.17961061866812
2024-09-19,2024_09.csv,105.08005584355993,105.5761113287959,104.2668745700201,100.0,104.28764202857951,108.20528263078934
2024-09-20,2024_09.csv,105.08204014446355,105.5764034794538,104.39549798197503,100.0,104.28764202857951,108.20528263078934
2024-09-21,2024_09.csv,105.05026300114913,105.5262419623705,104.45529527210303,100.0,104.28764202857951,108.20528263078934
2024-09-22,2024_09.csv,105.01650540843431,105.47246370623607,104.45529527210303,100.0,104.30014487983321,108.20528263078934
2024-09-23,2024_09.csv,105.0111858309522,105.47246370623607,104.45529527210303,100.0,104.29754057245137,108.16293498063182
2024-09-24,2024_09.csv,105.0111858309522,105.47246370623607,104.45529527210303,100.0,104.29754057245137,108.16293498063182
2024-09-25,2024_09.csv,105.01010157033427,105.46562723224064,104.45529527210303,100.0,104.31379831122659,108.17791797229005
2024-09-26,2024_09.csv,105.00982371289231,105.46519984264204,104.45529527210303,100.0,104.31379831122659,108.17791797229005
2024-09-27,2024_09.csv,105.02005459832851,105.47773176772132,104.60464755143614,100.0,104.31379831122659,108.17791797229005
2024-09-28,2024_09.csv,105.10960775441102,105.51883088578775,104.60464755143614,100.0,104.66247732286766,108.4220994110983
2024-09-29,2024_09.csv,105.18166727606484,105.63495490058116,104.60464755143614,100.0,104.6663143100256,108.39030337100903
2024-09-30,2024_09.csv,105.29558686183644,105.63495490058116,104.60464755143614,100.0,104.89114556211929,109.16104157733251
2024-10-01,2024_10.csv,105.29558686183644,105.63495490058116,104.60464755143614,100.0,104.89114556211929,109.16104157733251
2024-10-02,2024_10.csv,105.76937271679499,106.2041396387288,104.8282692405622,100.0,105.38500531640467,109.60404703784441
2024-10-03,2024_10.csv,105.80993805753306,106.26343616599858,104.82664738069113,100.0,105.39775576558127,109.61080407309161
2024-10-04,2024_10.csv,105.88324122108604,106.35941307837314,104.89137896167763,100.0,105.49655148932473,109.61481845571592
2024-10-05,2024_10.csv,106.09697705667017,106.71222884806909,104.96240962860543,100.0,105.4801154340964,109.48911064410092
2024-10-06,2024_10.csv,106.1897226211799,106.77764202080232,104.96772298800236,100.0,105.46943993362503,109.9166639264958
2024-10-07,2024_10.csv,106.1699858473767,106.77823043307235,104.96772298800236,100.0,105.46215059899224,109.75443779084902
2024-10-08,2024_10.csv,106.1699858473767,106.77823043307235,104.96772298800236,100.0,105.46215059899224,109.75443779084902
2024-10-09,2024_10.csv,106.2773989640579,106.93072302788968,105.22675927505594,100.0,105.48666169698875,109.77363231778492
2024-10-10,2024_10.csv,106.28672348587921,106.95423727472928,105.27327837699444,100.0,105.47254775166269,109.7297578212913
2024-10-11,2024_10.csv,106.28672348587921,106.95423727472928,105.27327837699444,100.0,105.47254775166269,109.7297578212913
2024-10-12,2024_10.csv,106.23443407278702,106.91914904316796,105.43409897193892,100.0,105.25861889680364,109.6370051739358
