date,month,data_source,cpi
2025-04-06,2025-04,2025_04.csv,114.335751
2025-04-07,2025-04,2025_04.csv,114.453263
2025-04-08,2025-04,2025_04.csv,114.449085
2025-04-09,2025-04,2025_04.csv,114.516525
2025-04-10,2025-04,2025_04.csv,114.526986
2025-04-11,2025-04,2025_04.csv,114.581492
2025-04-12,2025-04,2025_04.csv,114.595193
2025-04-13,2025-04,2025_04.csv,114.749144
2025-04-14,2025-04,2025_04.csv,114.751526
2025-04-15,2025-04,2025_04.csv,114.797702
2025-04-16,2025-04,2025_04.csv,115.100957
2025-04-17,2025-04,2025_04.csv,115.330408
2025-04-18,2025-04,2025_04.csv,115.411134
2025-04-19,2025-04,2025_04.csv,115.247436
2025-04-20,2025-04,2025_04.csv,115.248194
2025-04-21,2025-04,2025_04.csv,115.330627
2025-04-22,2025-04,2025_04.csv,115.385148
2025-04-23,2025-04,2025_04.csv,115.427469
2025-04-24,2025-04,2025_04.csv,115.477557
2025-04-25,2025-04,2025_04.csv,115.499872
2025-04-26,2025-04,2025_04.csv,115.567753
2025-04-27,2025-04,2025_04.csv,115.687786
2025-04-28,2025-04,2025_04.csv,115.708235
2025-04-29,2025-04,2025_04.csv,115.699584
2025-04-30,2025-04,2025_04.csv,115.857747
2025-05-01,2025-05,2025_05.csv,115.833889
2025-05-02,2025-05,2025_05.csv,116.388562
2025-05-03,2025-05,2025_05.csv,116.384933
2025-05-04,2025-05,2025_05.csv,116.776716
2025-05-05,2025-05,2025_05.csv,116.861706
2025-05-06,2025-05,2025_05.csv,116.86238
2025-05-07,2025-05,2025_05.csv,116.867486
2025-05-08,2025-05,2025_05.csv,117.348377
2025-05-09,2025-05,2025_05.csv,118.189866
2025-05-10,2025-05,2025_05.csv,118.422776
2025-05-11,2025-05,2025_05.csv,118.810523
2025-05-12,2025-05,2025_05.csv,118.927722
2025-05-13,2025-05,2025_05.csv,118.915914
2025-05-14,2025-05,2025_05.csv,119.433923
2025-05-15,2025-05,2025_05.csv,119.889656
2025-05-16,2025-05,2025_05.csv,120.35718
2025-05-17,2025-05,2025_05.csv,120.492451
2025-05-18,2025-05,2025_05.csv,123.246319
2025-05-19,2025-05,2025_05.csv,123.361501
2025-05-20,2025-05,2025_05.csv,123.382818
2025-05-21,2025-05,2025_05.csv,123.740966
2025-05-22,2025-05,2025_05.csv,123.867624
2025-05-23,2025-05,2025_05.csv,124.408481
2025-05-24,2025-05,2025_05.csv,124.676158
2025-05-25,2025-05,2025_05.csv,124.92231
2025-05-26,2025-05,2025_05.csv,125.220996
2025-05-27,2025-05,2025_05.csv,125.254955
2025-05-28,2025-05,2025_05.csv,125.909779
2025-05-29,2025-05,2025_05.csv,125.92494
2025-05-30,2025-05,2025_05.csv,126.193187
2025-05-31,2025-05,2025_05.csv,126.365502
2025-06-01,2025-06,2025_06.csv,128.316776
2025-06-02,2025-06,2025_06.csv,128.427041
2025-06-03,2025-06,2025_06.csv,128.84067
2025-06-04,2025-06,Forward Fill,128.84067
2025-06-05,2025-06,Forward Fill,128.84067
2025-06-06,2025-06,Forward Fill,128.84067
2025-06-07,2025-06,Forward Fill,128.84067
2025-06-08,2025-06,Forward Fill,128.84067
2025-06-09,2025-06,Forward Fill,128.84067
2025-06-10,2025-06,Forward Fill,128.84067
2025-06-11,2025-06,2025_06.csv,131.193374
2025-06-12,2025-06,2025_06.csv,131.193374
2025-06-13,2025-06,2025_06.csv,131.313017
2025-06-14,2025-06,2025_06.csv,131.333156
2025-06-15,2025-06,2025_06.csv,131.955606
2025-06-16,2025-06,2025_06.csv,131.979104
2025-06-17,2025-06,2025_06.csv,132.006246
2025-06-18,2025-06,2025_06.csv,132.125292
2025-06-19,2025-06,2025_06.csv,132.20739
2025-06-20,2025-06,2025_06.csv,132.298405
2025-06-21,2025-06,2025_06.csv,132.302691
2025-06-22,2025-06,2025_06.csv,132.335634
2025-06-23,2025-06,2025_06.csv,132.351996
2025-06-24,2025-06,2025_06.csv,132.350774
2025-06-25,2025-06,2025_06.csv,132.402741
2025-06-26,2025-06,2025_06.csv,132.543491
2025-06-27,2025-06,2025_06.csv,132.664102
2025-06-28,2025-06,2025_06.csv,132.752765
2025-06-29,2025-06,2025_06.csv,133.110412
2025-06-30,2025-06,2025_06.csv,133.136493
2025-07-01,2025-07,2025_07.csv,134.545096
2025-07-02,2025-07,2025_07.csv,134.576898
2025-07-03,2025-07,2025_07.csv,134.591324
2025-07-04,2025-07,2025_07.csv,134.592071
2025-07-05,2025-07,2025_07.csv,134.584409
2025-07-06,2025-07,2025_07.csv,135.238504
2025-07-07,2025-07,2025_07.csv,135.228669
2025-07-08,2025-07,2025_07.csv,135.572639
2025-07-09,2025-07,2025_07.csv,135.575111
2025-07-10,2025-07,2025_07.csv,135.606848
2025-07-11,2025-07,2025_07.csv,135.935906
2025-07-12,2025-07,2025_07.csv,135.95863
2025-07-13,2025-07,2025_07.csv,135.927011
2025-07-14,2025-07,2025_07.csv,135.950836
2025-07-15,2025-07,2025_07.csv,135.973352
2025-07-16,2025-07,2025_07.csv,136.004015
2025-07-17,2025-07,2025_07.csv,135.976997
2025-07-18,2025-07,2025_07.csv,135.645586
2025-07-19,2025-07,2025_07.csv,135.725332
2025-07-20,2025-07,2025_07.csv,135.772952
2025-07-21,2025-07,2025_07.csv,135.79775
2025-07-22,2025-07,2025_07.csv,135.995685
2025-07-23,2025-07,2025_07.csv,136.047817
2025-07-24,2025-07,2025_07.csv,136.066151
2025-07-25,2025-07,2025_07.csv,136.08143
2025-07-26,2025-07,2025_07.csv,136.063816
2025-07-27,2025-07,2025_07.csv,136.080052
2025-07-28,2025-07,2025_07.csv,136.074513
2025-07-29,2025-07,2025_07.csv,136.054578
2025-07-30,2025-07,2025_07.csv,136.116895
2025-07-31,2025-07,2025_07.csv,136.204049
2025-08-01,2025-08,2025_08.csv,136.185868
2025-08-02,2025-08,2025_08.csv,136.188161
2025-08-03,2025-08,2025_08.csv,136.194642
2025-08-04,2025-08,2025_08.csv,136.194642
2025-08-05,2025-08,2025_08.csv,136.205763
2025-08-06,2025-08,2025_08.csv,136.200321
2025-08-07,2025-08,2025_08.csv,136.200321
2025-08-08,2025-08,2025_08.csv,136.199472
2025-08-09,2025-08,2025_08.csv,136.164418
2025-08-10,2025-08,2025_08.csv,136.196444
2025-08-11,2025-08,2025_08.csv,136.196444
2025-08-12,2025-08,2025_08.csv,136.1851
2025-08-13,2025-08,2025_08.csv,136.167726
2025-08-14,2025-08,2025_08.csv,135.895025
2025-08-15,2025-08,2025_08.csv,135.719772
2025-08-16,2025-08,2025_08.csv,135.788857
2025-08-17,2025-08,2025_08.csv,135.79133
2025-08-18,2025-08,2025_08.csv,135.790549
2025-08-19,2025-08,2025_08.csv,135.930399
2025-08-20,2025-08,2025_08.csv,136.036606
2025-08-21,2025-08,2025_08.csv,136.128902
2025-08-22,2025-08,2025_08.csv,136.096721
2025-08-23,2025-08,2025_08.csv,136.221858
2025-08-24,2025-08,2025_08.csv,136.221858
2025-08-25,2025-08,2025_08.csv,136.283914
