date,data_source,cpi,Alimentos y Bebidas No Alcohólicas,Bebidas Alcohólicas y Tabaco,Bienes y Servicios Diversos,"Muebles, Bienes y Servicios Domésticos",Prendas de Vestir y Calzado
2026-01-12,2026_01.csv,135.32197947147586,133.5738880667142,133.1508980667867,143.1985353223336,134.43649159873223,134.67775654042845
2026-01-13,2026_01.csv,135.32301771414694,133.57577309488974,133.1508980667867,143.1985353223336,134.43649159873223,134.67775654042845
2026-01-14,2026_01.csv,135.51102103463654,133.9520854025096,133.25754393227143,143.0848316999005,134.40659128281166,134.67775654042845
2026-01-15,2026_01.csv,135.49723903029005,133.92222843054913,133.2645034427686,143.09906280925807,134.4094285431439,134.67775654042845
2026-01-16,2026_01.csv,135.49992498388767,133.9258919859318,133.2645034427686,143.10341050350922,134.4094285431439,134.67775654042845
2026-01-17,2026_01.csv,135.49991600733662,133.936230441415,133.42032038925294,143.06154366202296,134.39277987817465,134.67775654042845
2026-01-18,2026_01.csv,135.4386621662202,133.91671248188274,133.37310338331997,142.7896146771728,134.3291893472099,134.67775654042845
2026-01-19,2026_01.csv,135.44160619860048,133.9210809915367,133.40313570105445,142.7896146771728,134.3291893472099,134.67775654042845
2026-01-20,2026_01.csv,135.5201622454789,134.07104928655465,133.40313570105445,142.76329898445104,134.3291893472099,134.67775654042845
2026-01-21,2026_01.csv,135.52605929235114,134.09733048647223,133.17497912681313,142.76329898445104,134.29289500977498,134.67775654042845
2026-01-22,2026_01.csv,135.4505373230409,133.95412044758538,133.17497912681313,142.75801335910106,134.32657523534363,134.67775654042845
2026-01-23,2026_01.csv,135.4496873334886,133.9556509241194,133.17497912681313,142.77869426935516,134.28721412446686,134.67775654042845
2026-01-24,2026_01.csv,135.44128116494363,133.9385198058983,133.17497912681313,142.77069238624324,134.30546860077322,134.67775654042845
2026-01-25,2026_01.csv,135.4462349916016,133.94751394868126,133.17497912681313,142.77069238624324,134.30546860077322,134.67775654042845
2026-01-26,2026_01.csv,135.44064629421766,133.94240600917834,133.17497912681313,142.77069238624324,134.2830423080882,134.67775654042845
2026-01-27,2026_01.csv,135.44064629421766,133.94240600917834,133.17497912681313,142.77069238624324,134.2830423080882,134.67775654042845
2026-01-28,2026_01.csv,135.38137647544787,133.84784113143198,132.68301307291523,142.77069238624324,134.2961886112275,134.67775654042845
2026-01-29,2026_01.csv,135.09895685876936,133.80939887217573,132.76327676503783,141.061333408626,134.2961886112275,134.67775654042845
2026-01-30,2026_01.csv,135.0948050234537,133.80186082084322,132.76327676503783,141.061333408626,134.2961886112275,134.67775654042845
2026-01-31,2026_01.csv,135.15253154368946,134.03647873389232,132.77598344742344,140.598245037442,134.29166205432196,134.67775654042845
2026-02-01,2026_02.csv,135.9986895649713,134.5879117797377,133.04349571032648,141.3713900898875,135.08626247418437,136.76057914293105
2026-02-02,2026_02.csv,135.98638640181002,134.5879117797377,133.0367454795288,141.29211668551505,135.08626247418437,136.76057914293105
2026-02-03,2026_02.csv,136.00253978708892,134.54622766307995,133.05452352830451,141.48463256734863,135.16067833351744,136.76057914293105
2026-02-04,2026_02.csv,135.9558311144682,134.4449729151189,133.05452352830451,141.48463256734863,135.23389484568358,136.76057914293105
2026-02-05,2026_02.csv,135.95362786284792,134.44097270255037,133.05452352830451,141.48463256734863,135.23389484568358,136.76057914293105
2026-02-06,2026_02.csv,135.6419515680439,133.9666945519688,132.34726399185539,141.47489500193606,134.9406740236369,136.76057914293105
2026-02-07,2026_02.csv,135.29850269591154,133.97096030635453,132.35636818386956,140.2638719321328,133.64892041944302,136.76057914293105
2026-02-08,2026_02.csv,135.29550500173164,133.9834029841417,132.37648626935695,140.21847424101858,133.62278112284824,136.76057914293105
2026-02-09,2026_02.csv,135.29137493275022,133.98009394849876,132.37648626935695,140.21847424101858,133.60413510565087,136.76057914293105
2026-02-10,2026_02.csv,135.27035163826895,134.01853509117825,132.37648626935695,140.17714653172348,133.31448583367833,136.76057914293105
2026-02-11,2026_02.csv,135.22078738796637,133.92884260371994,132.36738069351128,140.17714653172348,133.31448583367833,136.76057914293105
2026-02-12,2026_02.csv,135.0598225129999,133.8675543476287,132.34038068168607,139.68038171045797,132.90734608264012,136.76057914293105
2026-02-13,2026_02.csv,135.05457057614507,133.868248642153,132.34038068168607,139.64371743661616,132.90734608264012,136.76057914293105
2026-02-14,2026_02.csv,134.92467843382752,133.6778957817586,132.20917970454641,139.64371743661616,132.7239257389056,136.76057914293105
2026-02-15,2026_02.csv,134.92430527410943,133.6762205174333,132.20917970454641,139.64371743661616,132.72836641582865,136.76057914293105
2026-02-16,2026_02.csv,134.92430527410943,133.6762205174333,132.20917970454641,139.64371743661616,132.72836641582865,136.76057914293105
2026-02-17,2026_02.csv,134.92430527410943,133.6762205174333,132.20917970454641,139.64371743661616,132.72836641582865,136.76057914293105
2026-02-18,2026_02.csv,134.9261209987092,133.67951713789108,132.20917970454641,139.64371743661616,132.72836641582865,136.76057914293105
2026-02-19,2026_02.csv,134.65765034512913,133.34264429580358,132.21782011506536,139.5475025226364,132.17649716184678,136.76057914293105
2026-02-20,2026_02.csv,134.6128380876943,133.29137208497605,132.21782011506536,139.4551191352913,132.15730216047763,136.76057914293105
2026-02-21,2026_02.csv,134.52693335152577,133.30152594879232,132.21782011506536,139.41218605364605,131.47126293738418,136.76057914293105
2026-02-22,2026_02.csv,134.46758088966135,133.21092051314335,132.21782011506536,139.46752861008022,131.32619062425655,136.76057914293105
2026-02-23,2026_02.csv,134.46758088966135,133.21092051314335,132.21782011506536,139.46752861008022,131.32619062425655,136.76057914293105
2026-02-24,2026_02.csv,134.4471810972798,133.1877061757347,132.21782011506536,139.46752861008022,131.26466729704833,136.76057914293105
2026-02-25,2026_02.csv,134.43376748159199,133.19103760905142,132.21782011506536,139.44924332149418,131.16415650832002,136.76057914293105
2026-02-26,2026_02.csv,134.42694728928342,133.18486420570085,132.21782011506536,139.42698851971224,131.16415650832002,136.76057914293105
2026-02-27,2026_02.csv,134.41377466993634,133.16094806421813,132.21782011506536,139.42698851971224,131.16415650832002,136.76057914293105
2026-02-28,2026_02.csv,134.35649658065154,133.13066174994313,132.21782011506536,139.42698851971224,130.83610965597126,136.76057914293105
2026-03-01,2026_03.csv,134.35148825169782,133.12156865306594,132.21782011506536,139.42698851971224,130.83610965597126,136.76057914293105
2026-03-02,2026_03.csv,134.6347720836583,133.07448597141033,132.21782011506536,140.2628222753574,132.29684109917827,136.76057914293105
2026-03-03,2026_03.csv,134.60625712023858,133.60796332997703,132.67314215479888,140.19476062439836,132.277075927557,134.6966263436726
2026-03-04,2026_03.csv,134.4907953121467,133.48915686384294,132.67314215479888,140.14093676440436,132.08810854214173,134.577255469111
2026-03-05,2026_03.csv,134.5609689841001,133.6118035178125,132.67314215479888,140.14093676440436,132.10929506297308,134.577255469111
2026-03-06,2026_03.csv,133.84295059030805,133.15876826532474,131.92298974337947,139.2919925727225,130.7489493899803,133.56183942497856
2026-03-07,2026_03.csv,133.75333332001222,132.99337767963195,131.92298974337947,139.2919925727225,130.7608856990611,133.56183942497856
2026-03-08,2026_03.csv,133.7510292614534,132.99098701503158,131.8302867274025,139.29637292254392,130.7608856990611,133.56183942497856
2026-03-09,2026_03.csv,133.74557944532083,132.99354196157813,131.8302867274025,139.26358800768773,130.7461882956107,133.56183942497856
2026-03-10,2026_03.csv,133.74107154031327,133.03134696835045,131.8302867274025,139.26358800768773,130.54150460214368,133.56183942497856
2026-03-11,2026_03.csv,133.74349212910957,133.04025238916586,132.13359061768176,139.26358800768773,130.47753016412568,133.56183942497856
2026-03-12,Forward Fill,133.74349212910957,133.04025238916586,132.13359061768176,139.26358800768773,130.47753016412568,133.56183942497856
2026-03-13,2026_03.csv,133.731592263302,132.99749845772172,132.13359061768176,139.36906654597186,130.44067457427477,133.56183942497856
2026-03-14,2026_03.csv,133.3768836947361,132.49007992415372,131.27163732594587,139.33503723907276,129.99977880265047,133.56183942497856
2026-03-15,2026_03.csv,133.65828303072527,133.00098714429964,131.27163732594587,139.33503723907276,129.99977880265047,133.56183942497856
2026-03-16,2026_03.csv,133.58201388069722,132.86251325882742,131.27163732594587,139.33503723907276,129.99977880265047,133.56183942497856
2026-03-17,2026_03.csv,133.3071543900323,132.3631663457296,131.2812744760127,139.33503723907276,129.99977880265047,133.56183942497856
2026-03-18,2026_03.csv,133.2358131830947,132.29893268337779,131.2812744760127,139.015888840841,130.10549258769103,133.56183942497856
2026-03-19,2026_03.csv,133.17914508142704,132.2081575090808,131.2812744760127,139.01944219668698,130.04717754573488,133.56183942497856
2026-03-20,2026_03.csv,133.1448799481996,132.16338664701146,131.2812744760127,139.01838189756305,129.97087142575413,133.56183942497856
2026-03-21,2026_03.csv,133.15422047622377,132.1723499892452,131.2812744760127,139.01838189756305,130.00645565288954,133.56183942497856
2026-03-22,2026_03.csv,133.15422047622377,132.1723499892452,131.2812744760127,139.01838189756305,130.00645565288954,133.56183942497856
2026-03-23,2026_03.csv,133.1577132662713,132.17869148130117,131.2812744760127,139.01838189756305,130.00645565288954,133.56183942497856
