date,la_paz_cpi,cochabamba_cpi,santa_cruz_cpi,cpi
2024-09-02,106.437829,106.76911,104.869364,105.8517352649979
2024-09-03,106.438442,106.768736,104.869364,105.8519022599355
2024-09-04,106.594598,106.901445,104.992666,105.9898772155316
2024-09-05,106.627914,106.909817,105.94599,106.39988704967814
2024-09-06,106.683254,106.86428,106.132004,106.48981794463532
2024-09-07,106.645906,106.873703,106.309818,106.55078888572194
2024-09-08,106.641663,106.903433,106.310781,106.55530621979611
2024-09-09,106.652807,106.902941,106.287217,106.54979530261235
2024-09-10,106.677179,106.916111,106.286014,106.56138430467388
2024-09-11,106.68497,106.924482,106.345132,106.59057406023948
2024-09-12,106.629642,106.889483,106.247794,106.52177405055974
2024-09-13,106.656872,106.911505,106.451408,106.62114109463313
2024-09-14,106.513912,106.754857,106.543207,106.57287934432367
2024-09-15,106.613617,106.834444,106.596813,106.64955726688618
2024-09-16,106.615604,106.84744,106.728288,106.70738399873188
2024-09-17,106.600944,106.862161,106.731844,106.70598749303238
2024-09-18,106.726031,106.926426,106.806809,106.79846978105434
2024-09-19,106.756375,106.962841,106.834189,106.82876422955111
2024-09-20,106.765999,106.973907,106.834485,106.83479996853046
2024-09-21,106.760927,106.977433,106.797147,106.81801747453659
2024-09-22,106.764591,107.115172,106.780059,106.83912757432418
2024-09-23,106.78524,107.12644,106.791404,106.8540952377428
2024-09-24,106.7893,107.139242,106.78509,106.85555165608456
2024-09-25,106.79385,107.144032,106.802863,106.86563206160626
2024-09-26,106.780873,107.174421,106.803538,106.86674323888673
2024-09-27,106.782652,107.15846,106.807943,106.86616420098676
2024-09-28,106.799137,107.191591,106.915853,106.92379898335163
2024-09-29,106.818261,107.207802,106.982714,106.96215418501471
2024-09-30,107.030441,107.40914,107.124635,107.14309003285805
2024-10-01,106.938139,107.247128,106.997277,107.022704373922
2024-10-02,107.565755,107.893964,107.486504,107.59666309695255
2024-10-03,107.693528,108.129673,107.522218,107.70723104726797
2024-10-04,107.809761,108.261954,107.589861,107.80643136997432
2024-10-05,107.827746,108.287607,107.782339,107.89827113811802
2024-10-06,107.827659,108.287127,107.873074,107.93577298127063
2024-10-07,107.935624,108.378228,107.858549,107.98966273072693
2024-10-08,107.932764,108.36829,107.856181,107.98563143654584
2024-10-09,108.033265,108.53708,107.955973,108.09910771256928
2024-10-10,108.044472,108.538243,107.974043,108.11120923833101
2024-10-11,108.065761,108.54523,107.991519,108.12813789472196
2024-10-12,107.87734,108.349404,107.900635,107.978728037043
2024-10-13,107.946448,108.4246,107.993926,108.05904804547694
2024-10-14,107.920751,108.42277,108.00232,108.05212670246321
2024-10-15,108.062352,108.524684,108.143594,108.18588046736112
2024-10-16,108.060761,108.542423,108.145447,108.18947377735086
2024-10-17,108.149732,108.616555,108.29687,108.30146115020838
